date,lat (deg),lon (deg),speed (kn),heading (deg),hdg_true,bank (deg),pitch angle (deg)
2023-04-16T21:04:18.267Z,37.8699033,-122.3884466,6.500,195.4,204.4,-2.7,3.2
2023-04-16T21:04:18.764Z,37.8698900,-122.3884533,6.100,203.4,195.2,5.1,2.7
2023-04-16T21:04:19.265Z,37.8698783,-122.3884583,5.800,200.0,204.8,-6.9,2.7
2023-04-16T21:04:19.764Z,37.8698666,-122.3884633,5.500,197.2,199.3,-2.5,3.6
2023-04-16T21:04:20.266Z,37.8698550,-122.3884683,5.500,197.6,205.9,-12.7,5.4
2023-04-16T21:04:20.764Z,37.8698416,-122.3884733,5.600,198.5,202.8,-7.0,-3.9
2023-04-16T21:04:21.264Z,37.8698283,-122.3884800,6.000,200.4,200.4,-6.5,3.2
2023-04-16T21:04:21.766Z,37.8698183,-122.3884850,5.500,201.3,204.7,-11.8,2.1
2023-04-16T21:04:22.265Z,37.8698066,-122.3884900,5.200,201.9,206.1,-11.7,0.1
2023-04-16T21:04:22.766Z,37.8697966,-122.3884950,5.200,205.6,205.5,-5.5,2.0
2023-04-16T21:04:23.263Z,37.8697850,-122.3885000,5.100,200.6,194.2,3.5,-0.1
2023-04-16T21:04:23.764Z,37.8697750,-122.3885033,5.000,196.0,202.5,-11.1,5.7
2023-04-16T21:04:24.272Z,37.8697650,-122.3885066,4.700,195.4,200.7,-6.2,0.2
2023-04-16T21:04:24.767Z,37.8697533,-122.3885100,4.800,199.0,201.8,-4.9,0.9
2023-04-16T21:04:25.268Z,37.8697416,-122.3885150,5.200,199.2,207.6,-5.8,2.0
2023-04-16T21:04:25.766Z,37.8697300,-122.3885216,5.400,203.2,198.3,4.3,0.6
2023-04-16T21:04:26.272Z,37.8697183,-122.3885250,5.700,195.8,200.1,0.8,1.4
2023-04-16T21:04:26.766Z,37.8697050,-122.3885300,5.800,194.2,203.3,-2.1,5.8
2023-04-16T21:04:27.259Z,37.8696916,-122.3885350,5.900,195.8,194.0,4.6,-0.9
2023-04-16T21:04:27.769Z,37.8696783,-122.3885383,6.100,192.6,195.9,-8.4,5.7
2023-04-16T21:04:28.267Z,37.8696633,-122.3885400,6.000,191.2,202.5,-11.1,2.5
2023-04-16T21:04:28.766Z,37.8696516,-122.3885450,5.900,196.0,205.3,-14.7,-0.9
2023-04-16T21:04:29.269Z,37.8696383,-122.3885500,5.900,203.2,204.8,-11.1,-0.5
2023-04-16T21:04:29.766Z,37.8696283,-122.3885566,5.400,206.4,201.6,-6.5,-2.2
2023-04-16T21:04:30.269Z,37.8696166,-122.3885616,5.400,205.3,197.8,-9.9,-4.1
2023-04-16T21:04:30.764Z,37.8696083,-122.3885666,5.000,208.5,209.0,-17.7,5.2
2023-04-16T21:04:31.267Z,37.8695983,-122.3885716,4.200,201.1,202.6,-12.5,1.6
2023-04-16T21:04:31.768Z,37.8695900,-122.3885766,4.400,204.2,211.9,-16.5,3.4
2023-04-16T21:04:32.268Z,37.8695800,-122.3885833,4.700,209.7,209.0,-8.5,0.9
2023-04-16T21:04:32.766Z,37.8695700,-122.3885916,4.700,212.0,215.5,-8.3,-2.8
2023-04-16T21:04:33.267Z,37.8695633,-122.3886000,4.700,221.4,211.3,12.0,2.4
2023-04-16T21:04:33.766Z,37.8695550,-122.3886083,4.500,224.5,208.1,18.4,1.4
2023-04-16T21:04:34.267Z,37.8695483,-122.3886166,4.200,220.7,206.7,19.3,0.4
2023-04-16T21:04:34.766Z,37.8695416,-122.3886216,3.900,211.0,201.6,21.1,1.6
2023-04-16T21:04:35.269Z,37.8695350,-122.3886283,3.700,214.8,206.3,14.7,0.5
2023-04-16T21:04:35.766Z,37.8695283,-122.3886333,3.600,215.4,207.7,19.5,5.7
2023-04-16T21:04:36.267Z,37.8695200,-122.3886400,3.800,211.0,200.7,25.1,4.2
2023-04-16T21:04:36.766Z,37.8695133,-122.3886450,3.900,208.9,201.1,24.1,1.7
2023-04-16T21:04:37.268Z,37.8695050,-122.3886500,3.800,203.4,210.9,12.8,0.5
2023-04-16T21:04:37.767Z,37.8694966,-122.3886533,3.900,206.5,205.5,19.6,1.8
2023-04-16T21:04:38.269Z,37.8694883,-122.3886583,3.800,206.0,208.4,16.8,2.8
2023-04-16T21:04:38.774Z,37.8694816,-122.3886616,3.500,210.4,211.1,11.1,3.1
2023-04-16T21:04:39.268Z,37.8694750,-122.3886683,3.500,211.5,204.7,13.9,2.9
2023-04-16T21:04:39.766Z,37.8694683,-122.3886716,3.500,207.6,209.8,6.0,3.1
2023-04-16T21:04:40.266Z,37.8694616,-122.3886750,3.300,203.8,206.9,2.2,2.6
2023-04-16T21:04:40.767Z,37.8694550,-122.3886783,3.300,205.7,206.6,2.1,4.2
2023-04-16T21:04:41.259Z,37.8694483,-122.3886833,3.200,209.0,207.1,3.2,4.5
2023-04-16T21:04:41.766Z,37.8694416,-122.3886883,3.100,211.5,206.7,8.0,0.1
2023-04-16T21:04:42.265Z,37.8694366,-122.3886933,3.100,219.1,205.3,18.6,3.5
2023-04-16T21:04:42.764Z,37.8694300,-122.3886983,3.200,205.7,201.7,16.9,6.4
2023-04-16T21:04:43.265Z,37.8694233,-122.3887016,3.300,198.1,204.5,9.0,4.5
2023-04-16T21:04:43.765Z,37.8694150,-122.3887050,3.200,200.4,208.0,5.9,2.3
2023-04-16T21:04:44.270Z,37.8694083,-122.3887083,3.500,209.7,207.9,6.0,4.7
2023-04-16T21:04:44.766Z,37.8694000,-122.3887116,3.700,202.8,213.4,-1.2,1.5
2023-04-16T21:04:45.268Z,37.8693933,-122.3887166,3.600,210.8,212.3,-6.8,3.1
2023-04-16T21:04:45.766Z,37.8693866,-122.3887216,3.400,224.1,207.0,2.9,3.0
2023-04-16T21:04:46.267Z,37.8693816,-122.3887283,3.200,219.3,212.0,2.2,3.5
2023-04-16T21:04:46.767Z,37.8693766,-122.3887333,3.000,227.1,216.8,5.0,4.3
2023-04-16T21:04:47.269Z,37.8693733,-122.3887400,2.900,229.1,210.4,22.4,3.6
2023-04-16T21:04:47.767Z,37.8693683,-122.3887450,2.900,216.5,206.3,18.5,4.0
2023-04-16T21:04:48.267Z,37.8693616,-122.3887483,2.900,200.9,213.1,11.2,1.7
2023-04-16T21:04:48.766Z,37.8693550,-122.3887516,2.900,204.9,209.3,13.8,2.5
2023-04-16T21:04:49.269Z,37.8693483,-122.3887566,2.900,207.3,206.9,20.0,5.1
2023-04-16T21:04:49.767Z,37.8693433,-122.3887600,2.900,205.1,206.8,17.9,2.9
2023-04-16T21:04:50.269Z,37.8693366,-122.3887633,3.000,202.1,209.4,15.8,1.4
2023-04-16T21:04:50.766Z,37.8693300,-122.3887666,3.200,205.2,205.9,16.0,2.8
2023-04-16T21:04:51.267Z,37.8693233,-122.3887700,3.200,205.3,205.1,12.3,1.5
2023-04-16T21:04:51.767Z,37.8693150,-122.3887733,3.000,198.1,209.8,7.2,4.9
2023-04-16T21:04:52.254Z,37.8693083,-122.3887766,3.100,205.1,207.2,10.8,2.9
2023-04-16T21:04:52.763Z,37.8693033,-122.3887816,2.900,206.4,213.5,8.6,3.4
2023-04-16T21:04:53.267Z,37.8692966,-122.3887850,3.000,213.2,209.4,11.6,5.7
2023-04-16T21:04:53.764Z,37.8692916,-122.3887900,3.000,207.8,214.2,4.7,1.1
2023-04-16T21:04:54.265Z,37.8692850,-122.3887950,2.900,212.4,211.9,9.3,4.1
2023-04-16T21:04:54.764Z,37.8692800,-122.3888000,2.900,218.1,211.3,5.9,2.4
2023-04-16T21:04:55.264Z,37.8692750,-122.3888033,2.700,212.6,217.5,8.7,-0.6
2023-04-16T21:04:55.767Z,37.8692700,-122.3888083,2.700,217.6,211.2,13.9,4.5
2023-04-16T21:04:56.269Z,37.8692666,-122.3888116,2.700,212.6,211.2,16.3,3.5
2023-04-16T21:04:56.752Z,37.8692616,-122.3888166,2.300,215.0,210.9,17.0,0.9
2023-04-16T21:04:57.267Z,37.8692583,-122.3888200,2.300,207.0,207.6,21.5,0.5
2023-04-16T21:04:57.764Z,37.8692533,-122.3888216,1.900,196.4,210.7,16.0,-0.0
2023-04-16T21:04:58.264Z,37.8692483,-122.3888233,2.000,195.1,212.2,7.2,5.3
2023-04-16T21:04:58.764Z,37.8692433,-122.3888266,2.200,203.7,205.6,15.8,3.8
2023-04-16T21:04:59.266Z,37.8692400,-122.3888300,2.000,204.4,203.8,22.3,2.8
2023-04-16T21:04:59.765Z,37.8692350,-122.3888300,1.800,195.4,212.4,16.2,1.0
2023-04-16T21:05:00.268Z,37.8692283,-122.3888333,2.100,202.2,205.6,18.5,4.5
2023-04-16T21:05:00.765Z,37.8692233,-122.3888333,2.500,190.8,204.7,11.3,6.4
2023-04-16T21:05:01.266Z,37.8692200,-122.3888333,2.400,191.3,213.4,8.7,3.3
2023-04-16T21:05:01.765Z,37.8692150,-122.3888366,2.000,202.0,209.3,17.1,5.4
2023-04-16T21:05:02.267Z,37.8692100,-122.3888383,2.300,204.1,206.3,14.9,2.2
2023-04-16T21:05:02.766Z,37.8692050,-122.3888400,2.400,192.7,210.3,10.5,3.2
2023-04-16T21:05:03.269Z,37.8692016,-122.3888416,2.200,195.8,209.0,9.8,3.7
2023-04-16T21:05:03.766Z,37.8691966,-122.3888450,2.000,195.6,210.9,13.1,2.7
2023-04-16T21:05:04.267Z,37.8691916,-122.3888466,2.300,202.1,204.8,16.8,3.9
2023-04-16T21:05:04.765Z,37.8691866,-122.3888483,2.300,202.4,208.6,12.3,1.3
2023-04-16T21:05:05.268Z,37.8691833,-122.3888516,1.200,217.8,210.4,10.5,2.5
2023-04-16T21:05:05.766Z,37.8691800,-122.3888533,1.800,204.4,208.1,8.6,6.8
2023-04-16T21:05:06.270Z,37.8691750,-122.3888550,2.100,207.6,210.8,8.7,4.5
2023-04-16T21:05:06.766Z,37.8691700,-122.3888583,2.100,206.1,205.6,17.8,0.7
2023-04-16T21:05:07.269Z,37.8691666,-122.3888600,1.900,197.7,211.0,13.5,3.1
2023-04-16T21:05:07.755Z,37.8691616,-122.3888633,2.100,207.9,207.1,12.1,3.2
2023-04-16T21:05:08.269Z,37.8691600,-122.3888650,1.700,210.2,211.0,5.3,3.7
2023-04-16T21:05:08.767Z,37.8691550,-122.3888666,1.800,190.8,208.2,5.5,5.8
2023-04-16T21:05:09.269Z,37.8691500,-122.3888683,1.900,200.8,208.4,7.7,3.1
2023-04-16T21:05:09.767Z,37.8691466,-122.3888700,1.800,209.2,214.4,5.7,2.2
2023-04-16T21:05:10.272Z,37.8691433,-122.3888733,1.900,212.9,208.6,8.7,6.3
2023-04-16T21:05:10.766Z,37.8691400,-122.3888750,1.600,219.9,206.5,10.9,3.5
2023-04-16T21:05:11.268Z,37.8691366,-122.3888766,1.200,213.0,213.7,12.3,0.0
2023-04-16T21:05:11.702Z,37.8691333,-122.3888800,1.900,204.5,208.8,16.4,4.9
2023-04-16T21:05:12.205Z,37.8691283,-122.3888816,2.100,194.6,206.2,10.9,1.6
2023-04-16T21:05:12.702Z,37.8691250,-122.3888816,1.700,182.1,214.0,2.7,3.9
2023-04-16T21:05:13.201Z,37.8691200,-122.3888833,1.700,198.0,211.8,-0.8,5.6
2023-04-16T21:05:13.702Z,37.8691166,-122.3888866,2.000,213.0,207.3,0.8,3.3
2023-04-16T21:05:14.204Z,37.8691116,-122.3888883,2.100,202.8,209.2,-0.7,5.8
2023-04-16T21:05:14.704Z,37.8691066,-122.3888900,2.000,205.0,209.7,3.6,-1.1
2023-04-16T21:05:15.268Z,37.8691033,-122.3888950,1.600,226.0,207.9,7.8,0.2
2023-04-16T21:05:15.764Z,37.8691000,-122.3888966,1.800,203.3,203.7,2.4,3.9
2023-04-16T21:05:16.266Z,37.8690966,-122.3888983,1.700,208.9,203.1,4.8,-0.7
2023-04-16T21:05:16.765Z,37.8690950,-122.3889016,1.000,217.8,212.6,0.9,4.5
2023-04-16T21:05:17.259Z,37.8690916,-122.3889033,1.400,208.4,206.5,1.0,5.6
2023-04-16T21:05:17.766Z,37.8690883,-122.3889066,2.100,203.0,203.3,-1.8,6.0
2023-04-16T21:05:18.268Z,37.8690833,-122.3889083,2.000,197.9,203.5,-7.4,6.4
2023-04-16T21:05:18.765Z,37.8690800,-122.3889100,1.400,193.7,209.0,-17.9,6.7
2023-04-16T21:05:19.268Z,37.8690783,-122.3889116,1.000,208.1,205.2,-18.3,5.8
2023-04-16T21:05:19.767Z,37.8690750,-122.3889133,1.700,207.1,202.6,-20.4,0.2
2023-04-16T21:05:20.270Z,37.8690716,-122.3889150,1.800,211.3,206.4,-23.9,7.1
2023-04-16T21:05:20.765Z,37.8690683,-122.3889150,1.000,179.8,203.2,-18.4,0.4
2023-04-16T21:05:21.271Z,37.8690650,-122.3889150,1.200,163.3,207.7,-21.7,6.7
2023-04-16T21:05:21.756Z,37.8690600,-122.3889133,1.600,177.9,208.9,-9.9,1.3
2023-04-16T21:05:22.269Z,37.8690566,-122.3889133,1.200,176.8,201.6,3.3,6.0
2023-04-16T21:05:22.767Z,37.8690550,-122.3889133,0.800,178.9,207.2,7.9,0.3
2023-04-16T21:05:23.269Z,37.8690516,-122.3889133,1.100,209.7,209.1,7.3,-0.4
2023-04-16T21:05:23.767Z,37.8690500,-122.3889150,1.300,196.4,209.7,10.9,6.5
2023-04-16T21:05:24.266Z,37.8690466,-122.3889166,1.200,185.8,202.8,14.3,6.2
2023-04-16T21:05:24.766Z,37.8690450,-122.3889166,1.000,176.9,205.9,1.2,4.0
2023-04-16T21:05:25.269Z,37.8690416,-122.3889166,1.400,177.7,212.0,-3.6,8.7
2023-04-16T21:05:25.765Z,37.8690400,-122.3889183,1.400,192.2,205.9,0.6,5.1
2023-04-16T21:05:26.270Z,37.8690366,-122.3889200,1.600,215.2,205.2,14.3,3.5
2023-04-16T21:05:26.765Z,37.8690333,-122.3889233,1.500,207.1,203.2,22.0,4.2
2023-04-16T21:05:27.267Z,37.8690300,-122.3889233,1.700,175.6,203.2,12.9,6.3
2023-04-16T21:05:27.766Z,37.8690266,-122.3889233,1.800,182.4,207.2,17.5,4.0
2023-04-16T21:05:28.266Z,37.8690233,-122.3889250,1.700,192.5,203.7,19.4,2.7
2023-04-16T21:05:28.765Z,37.8690166,-122.3889250,2.000,180.4,200.7,12.4,4.2
2023-04-16T21:05:29.268Z,37.8690116,-122.3889250,2.200,180.5,200.4,8.7,5.7
2023-04-16T21:05:29.764Z,37.8690066,-122.3889266,2.400,188.7,204.8,5.4,3.2
2023-04-16T21:05:30.267Z,37.8689983,-122.3889283,2.700,196.3,200.7,14.3,3.4
2023-04-16T21:05:30.769Z,37.8689916,-122.3889316,3.000,192.9,201.8,13.5,4.2
2023-04-16T21:05:31.257Z,37.8689850,-122.3889333,3.000,194.1,205.1,14.3,5.9
2023-04-16T21:05:31.766Z,37.8689766,-122.3889366,3.200,195.2,196.5,13.4,0.6
2023-04-16T21:05:32.267Z,37.8689683,-122.3889383,3.600,186.2,201.5,0.5,8.2
2023-04-16T21:05:32.764Z,37.8689600,-122.3889400,3.600,189.1,210.7,-11.1,0.7
2023-04-16T21:05:33.278Z,37.8689516,-122.3889433,3.400,198.0,205.3,-2.9,3.9
2023-04-16T21:05:33.767Z,37.8689450,-122.3889466,3.500,207.7,209.0,-19.7,0.4
2023-04-16T21:05:34.266Z,37.8689383,-122.3889516,3.400,213.1,216.9,-3.6,-0.4
2023-04-16T21:05:34.766Z,37.8689333,-122.3889583,3.300,223.4,208.1,19.0,7.5
2023-04-16T21:05:35.268Z,37.8689283,-122.3889633,3.000,220.4,204.7,23.5,1.2
2023-04-16T21:05:35.756Z,37.8689233,-122.3889666,2.700,203.5,207.8,25.9,4.2
2023-04-16T21:05:36.267Z,37.8689166,-122.3889683,2.600,192.1,199.6,29.4,-3.1
2023-04-16T21:05:36.767Z,37.8689133,-122.3889700,2.500,191.2,202.0,25.0,4.6
2023-04-16T21:05:37.268Z,37.8689083,-122.3889716,2.700,178.8,205.5,13.2,6.7
2023-04-16T21:05:37.766Z,37.8689016,-122.3889733,2.700,187.7,203.7,14.0,5.4
2023-04-16T21:05:38.268Z,37.8688950,-122.3889750,2.900,187.4,201.2,15.5,0.9
2023-04-16T21:05:38.772Z,37.8688883,-122.3889766,3.200,191.6,209.8,11.7,1.0
2023-04-16T21:05:39.271Z,37.8688800,-122.3889800,3.600,195.6,201.7,10.8,7.3
2023-04-16T21:05:39.766Z,37.8688716,-122.3889816,3.600,196.0,207.3,3.1,2.6
2023-04-16T21:05:40.266Z,37.8688616,-122.3889850,3.800,195.3,202.8,0.3,6.2
2023-04-16T21:05:40.765Z,37.8688533,-122.3889883,3.800,205.3,216.1,-10.1,2.2
2023-04-16T21:05:41.270Z,37.8688450,-122.3889950,3.900,211.1,213.7,1.7,0.7
2023-04-16T21:05:41.772Z,37.8688383,-122.3890033,4.200,215.4,210.7,8.9,1.5
2023-04-16T21:05:42.272Z,37.8688316,-122.3890116,4.300,225.8,208.1,15.9,1.8
2023-04-16T21:05:42.780Z,37.8688266,-122.3890183,3.500,222.1,214.5,12.7,3.5
2023-04-16T21:05:43.281Z,37.8688200,-122.3890266,3.400,219.6,205.6,22.5,5.4
2023-04-16T21:05:43.782Z,37.8688133,-122.3890333,3.700,217.1,206.7,18.5,-0.2
2023-04-16T21:05:44.285Z,37.8688066,-122.3890383,3.500,212.4,211.4,17.8,0.4
2023-04-16T21:05:44.786Z,37.8687983,-122.3890433,3.700,213.7,198.9,22.5,4.4
2023-04-16T21:05:45.287Z,37.8687916,-122.3890483,3.700,200.1,210.2,5.7,5.5
2023-04-16T21:05:45.782Z,37.8687833,-122.3890516,3.300,204.1,213.2,1.2,5.9
2023-04-16T21:05:46.283Z,37.8687750,-122.3890583,3.500,208.8,212.8,4.5,4.9
2023-04-16T21:05:46.783Z,37.8687683,-122.3890650,3.900,215.0,217.9,8.5,2.7
2023-04-16T21:05:47.287Z,37.8687616,-122.3890733,4.000,220.7,214.4,9.0,5.8
2023-04-16T21:05:47.785Z,37.8687566,-122.3890800,3.800,222.4,213.8,12.3,2.8
2023-04-16T21:05:48.289Z,37.8687500,-122.3890866,3.400,221.5,213.5,13.2,2.4
2023-04-16T21:05:48.795Z,37.8687450,-122.3890933,3.300,217.0,215.8,9.2,4.6
2023-04-16T21:05:49.291Z,37.8687383,-122.3890983,3.300,214.6,215.4,12.3,2.3
2023-04-16T21:05:49.794Z,37.8687333,-122.3891066,3.300,225.8,214.0,10.8,4.3
2023-04-16T21:05:50.298Z,37.8687266,-122.3891116,3.300,220.2,211.5,14.7,1.9
2023-04-16T21:05:50.800Z,37.8687233,-122.3891166,2.800,225.1,216.0,13.3,0.1
2023-04-16T21:05:51.302Z,37.8687183,-122.3891216,2.600,213.9,210.3,17.3,4.0
2023-04-16T21:05:51.803Z,37.8687133,-122.3891250,2.500,208.3,211.9,11.6,2.6
2023-04-16T21:05:52.305Z,37.8687083,-122.3891283,2.500,208.2,213.1,11.1,1.8
2023-04-16T21:05:52.805Z,37.8687033,-122.3891316,2.400,201.8,212.5,12.8,3.2
2023-04-16T21:05:53.308Z,37.8686983,-122.3891350,2.600,199.7,211.0,13.5,4.7
2023-04-16T21:05:53.809Z,37.8686933,-122.3891383,2.500,205.5,209.9,14.7,0.7
2023-04-16T21:05:54.309Z,37.8686900,-122.3891400,2.200,205.6,214.4,14.0,1.4
2023-04-16T21:05:54.765Z,37.8686833,-122.3891433,2.400,201.9,210.4,8.8,6.2
2023-04-16T21:05:55.266Z,37.8686783,-122.3891466,2.400,204.7,209.4,11.2,3.8
2023-04-16T21:05:55.766Z,37.8686750,-122.3891500,2.700,202.6,213.7,13.9,3.3
2023-04-16T21:05:56.259Z,37.8686700,-122.3891533,2.400,212.6,211.0,15.3,4.3
2023-04-16T21:05:56.765Z,37.8686633,-122.3891566,2.600,209.5,206.6,18.8,2.7
2023-04-16T21:05:57.266Z,37.8686583,-122.3891583,2.600,193.6,213.4,4.2,3.0
2023-04-16T21:05:57.765Z,37.8686516,-122.3891616,2.700,200.2,208.4,7.7,4.9
2023-04-16T21:05:58.266Z,37.8686450,-122.3891650,2.800,197.0,213.7,2.1,6.1
2023-04-16T21:05:58.765Z,37.8686383,-122.3891683,2.900,203.8,217.7,-1.0,4.5
2023-04-16T21:05:59.268Z,37.8686333,-122.3891733,3.000,218.4,210.0,12.3,2.4
2023-04-16T21:05:59.765Z,37.8686283,-122.3891800,2.900,209.8,211.9,3.4,4.0
2023-04-16T21:06:00.266Z,37.8686233,-122.3891833,2.800,209.5,214.9,5.2,2.0
2023-04-16T21:06:00.757Z,37.8686183,-122.3891883,2.600,216.2,212.2,7.7,2.1
2023-04-16T21:06:01.266Z,37.8686133,-122.3891916,2.700,215.1,209.2,14.3,4.5
2023-04-16T21:06:01.766Z,37.8686083,-122.3891966,2.700,212.8,206.9,12.1,1.0
2023-04-16T21:06:02.268Z,37.8686033,-122.3891983,2.400,198.3,213.5,6.3,2.3
2023-04-16T21:06:02.766Z,37.8685983,-122.3892016,2.300,210.8,209.5,8.7,3.9
2023-04-16T21:06:03.268Z,37.8685950,-122.3892066,2.500,211.9,205.2,13.4,3.5
2023-04-16T21:06:03.766Z,37.8685900,-122.3892100,2.500,209.7,203.3,13.0,2.0
2023-04-16T21:06:04.267Z,37.8685833,-122.3892116,2.500,195.5,209.6,7.8,2.2
2023-04-16T21:06:04.767Z,37.8685783,-122.3892150,2.500,202.3,204.2,9.3,3.2
2023-04-16T21:06:05.269Z,37.8685750,-122.3892166,2.300,205.9,210.4,8.1,4.5
2023-04-16T21:06:05.766Z,37.8685700,-122.3892200,2.200,199.1,204.4,12.1,3.6
2023-04-16T21:06:06.267Z,37.8685633,-122.3892216,2.700,196.3,212.3,1.7,3.7
2023-04-16T21:06:06.768Z,37.8685583,-122.3892250,2.500,209.1,213.8,-0.0,4.0
2023-04-16T21:06:07.268Z,37.8685533,-122.3892300,2.600,216.6,207.4,8.5,3.3
2023-04-16T21:06:07.766Z,37.8685500,-122.3892350,2.600,217.3,203.5,10.6,2.7
2023-04-16T21:06:08.268Z,37.8685433,-122.3892383,2.700,205.8,211.5,6.3,2.3
2023-04-16T21:06:08.766Z,37.8685383,-122.3892416,2.700,204.5,204.2,14.4,3.7
2023-04-16T21:06:09.267Z,37.8685333,-122.3892433,2.400,194.7,212.0,3.5,3.3
2023-04-16T21:06:09.766Z,37.8685283,-122.3892466,2.200,206.2,207.2,7.6,3.3
2023-04-16T21:06:10.266Z,37.8685216,-122.3892500,2.600,206.6,203.9,10.0,4.2
2023-04-16T21:06:10.766Z,37.8685166,-122.3892516,2.700,199.2,212.8,5.5,5.1
2023-04-16T21:06:11.267Z,37.8685100,-122.3892550,2.700,206.2,207.6,11.9,3.6
2023-04-16T21:06:11.765Z,37.8685050,-122.3892583,2.700,208.5,204.8,7.7,3.6
2023-04-16T21:06:12.267Z,37.8684983,-122.3892600,2.700,192.6,208.6,1.8,2.6
2023-04-16T21:06:12.766Z,37.8684916,-122.3892633,2.800,204.7,209.1,1.0,3.3
2023-04-16T21:06:13.270Z,37.8684866,-122.3892666,2.900,206.3,209.3,5.0,4.7
2023-04-16T21:06:13.766Z,37.8684800,-122.3892716,3.000,213.2,208.5,13.7,3.0
2023-04-16T21:06:14.270Z,37.8684750,-122.3892766,2.900,203.6,205.7,9.3,2.3
2023-04-16T21:06:14.767Z,37.8684683,-122.3892800,3.000,205.4,210.8,0.5,3.8
2023-04-16T21:06:15.268Z,37.8684633,-122.3892866,3.100,218.9,202.3,8.9,4.1
2023-04-16T21:06:15.766Z,37.8684566,-122.3892900,2.900,210.2,209.8,4.1,4.3
2023-04-16T21:06:16.269Z,37.8684500,-122.3892950,2.900,206.7,209.6,6.9,2.1
2023-04-16T21:06:16.766Z,37.8684450,-122.3893000,3.200,211.7,208.9,10.1,4.0
2023-04-16T21:06:17.269Z,37.8684383,-122.3893033,2.800,212.6,209.8,10.6,3.1
2023-04-16T21:06:17.769Z,37.8684333,-122.3893083,2.900,212.2,206.6,7.3,2.6
2023-04-16T21:06:18.267Z,37.8684283,-122.3893133,2.900,205.0,206.3,7.1,3.9
2023-04-16T21:06:18.765Z,37.8684233,-122.3893166,2.800,207.3,210.3,8.0,1.9
2023-04-16T21:06:19.267Z,37.8684166,-122.3893200,2.900,208.3,202.9,15.0,2.9
2023-04-16T21:06:19.765Z,37.8684100,-122.3893233,3.000,204.7,212.5,-1.7,2.3
2023-04-16T21:06:20.268Z,37.8684050,-122.3893266,2.500,206.9,210.5,9.3,3.7
2023-04-16T21:06:20.767Z,37.8684000,-122.3893316,2.800,221.6,201.9,14.1,5.2
2023-04-16T21:06:21.265Z,37.8683950,-122.3893350,2.700,209.3,210.1,8.8,3.1
2023-04-16T21:06:21.764Z,37.8683916,-122.3893383,2.200,208.0,212.0,9.1,1.6
2023-04-16T21:06:22.266Z,37.8683850,-122.3893416,2.700,216.3,200.1,17.1,4.9
2023-04-16T21:06:22.764Z,37.8683800,-122.3893450,2.700,197.8,201.7,5.6,3.8
2023-04-16T21:06:23.268Z,37.8683766,-122.3893466,2.000,199.5,217.8,-3.6,1.6
2023-04-16T21:06:23.765Z,37.8683700,-122.3893500,2.300,208.7,205.7,1.5,4.2
2023-04-16T21:06:24.267Z,37.8683666,-122.3893533,2.500,202.9,202.9,0.2,5.0
2023-04-16T21:06:24.765Z,37.8683616,-122.3893550,2.100,206.4,212.0,1.4,1.5
2023-04-16T21:06:25.266Z,37.8683566,-122.3893600,2.000,220.4,211.8,5.7,2.7
2023-04-16T21:06:25.765Z,37.8683533,-122.3893633,2.400,219.7,205.9,14.1,3.0
2023-04-16T21:06:26.267Z,37.8683483,-122.3893683,2.300,218.1,204.7,11.4,2.6
2023-04-16T21:06:26.765Z,37.8683450,-122.3893716,2.300,210.0,213.7,7.0,2.9
2023-04-16T21:06:27.267Z,37.8683400,-122.3893750,2.500,212.1,206.0,14.1,2.9
2023-04-16T21:06:27.766Z,37.8683366,-122.3893766,2.300,204.5,207.2,10.5,4.0
2023-04-16T21:06:28.266Z,37.8683316,-122.3893800,2.300,203.8,208.1,9.3,4.0
2023-04-16T21:06:28.765Z,37.8683250,-122.3893816,2.500,207.1,206.8,10.3,4.1
2023-04-16T21:06:29.269Z,37.8683200,-122.3893850,2.600,199.5,207.0,7.6,2.8
2023-04-16T21:06:29.767Z,37.8683133,-122.3893883,2.800,205.6,205.8,6.9,3.4
2023-04-16T21:06:30.281Z,37.8683083,-122.3893916,2.800,207.4,210.8,5.2,3.9
2023-04-16T21:06:30.766Z,37.8683033,-122.3893966,2.800,211.0,208.5,10.1,2.9
2023-04-16T21:06:31.267Z,37.8682966,-122.3894016,2.800,207.5,207.0,13.7,3.3
2023-04-16T21:06:31.766Z,37.8682900,-122.3894050,3.100,201.7,209.6,6.3,1.9
2023-04-16T21:06:32.268Z,37.8682850,-122.3894083,2.800,214.8,212.2,13.1,3.7
2023-04-16T21:06:32.766Z,37.8682800,-122.3894133,2.800,216.8,205.4,12.7,4.2
2023-04-16T21:06:33.268Z,37.8682750,-122.3894166,2.700,214.8,209.5,12.5,5.6
2023-04-16T21:06:33.767Z,37.8682683,-122.3894216,2.700,210.7,205.7,15.6,2.0
2023-04-16T21:06:34.265Z,37.8682633,-122.3894250,3.000,202.5,202.9,9.4,5.0
2023-04-16T21:06:34.765Z,37.8682566,-122.3894300,2.800,215.8,211.5,4.0,1.5
2023-04-16T21:06:35.257Z,37.8682516,-122.3894350,2.800,213.0,202.9,15.1,5.1
2023-04-16T21:06:35.766Z,37.8682466,-122.3894400,3.100,207.2,202.4,12.7,3.6
2023-04-16T21:06:36.269Z,37.8682400,-122.3894433,3.200,204.3,198.9,23.3,2.6
